date,species_nr,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,trap_rank,tmax,tmin,tavg,depart,dewpoint,wetbulb,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,temp_diff,week,year,FG,TS,lag_1_tavg,lag_2_tavg,lag_1_preciptotal,lag_2_preciptotal
2007-08-15,3.0,41.911824,-87.726737,9,3,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.916265,-87.800515,8,36,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.918705,-87.752329,8,14,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.919343,-87.694259,8,2,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.921177,-87.79518,8,5,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.9216,-87.666455,8,67,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.921965,-87.632085,8,2,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.923738,-87.785288,9,26,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.932094,-87.700117,8,1,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.94016,-87.794896,9,63,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.942114,-87.776385,8,5,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.944869,-87.832763,8,25,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.948167,-87.730698,8,4,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.94983,-87.698457,9,17,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.953067,-87.776792,8,9,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.953705,-87.733974,8,5,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.95469,-87.800991,9,32,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.960616,-87.777189,9,3,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.961743,-87.76007,9,2,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.963976,-87.69181,9,9,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.964242,-87.757639,8,55,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.966987,-87.674677,8,4,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.970248,-87.787992,8,44,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.974089,-87.824812,8,11,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.979243,-87.750938,9,5,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.981964,-87.812827,8,27,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.984809,-87.728492,8,1,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.986921,-87.689778,9,4,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.990284,-87.797127,8,20,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.991429,-87.747113,8,16,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.994469,-87.667736,8,1,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,41.999129,-87.795585,8,31,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,42.008314,-87.777921,9,12,1,1,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,42.010412,-87.66214,8,2,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,42.011601,-87.811506,8,118,3,3,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-15,3.0,42.01743,-87.687769,8,5,0,0,80.5,71.5,76.0,4.0,68.0,70.5,459.0,1854.0,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,11.0,33.0,2007.0,0.0,1.0,79.75,77.0,0.625,0.005
2007-08-16,2.0,41.673408,-87.599862,5,104,1,1,77.0,66.0,71.5,-1.0,64.5,67.5,500.0,1852.0,0.0,29.305,29.96,3.55,1.0,5.7,6.5,33.0,2007.0,0.0,0.0,78.75,66.75,2.1550000000000002,0.0
2007-08-16,2.0,41.704572,-87.565666,8,98,0,0,77.0,66.0,71.5,-1.0,64.5,67.5,500.0,1852.0,0.0,29.305,29.96,3.55,1.0,5.7,6.5,33.0,2007.0,0.0,0.0,78.75,66.75,2.1550000000000002,0.0
2007-08-16,3.0,41.673408,-87.599862,5,2532,10,4,77.0,66.0,71.5,-1.0,64.5,67.5,500.0,1852.0,0.0,29.305,29.96,3.55,1.0,5.7,6.5,33.0,2007.0,0.0,0.0,78.75,66.75,2.1550000000000002,0.0
2007-08-16,3.0,41.704572,-87.565666,8,821,3,3,77.0,66.0,71.5,-1.0,64.5,67.5,500.0,1852.0,0.0,29.305,29.96,3.55,1.0,5.7,6.5,33.0,2007.0,0.0,0.0,78.75,66.75,2.1550000000000002,0.0
2007-08-16,3.0,41.726465,-87.585413,5,1000,2,2,77.0,66.0,71.5,-1.0,64.5,67.5,500.0,1852.0,0.0,29.305,29.96,3.55,1.0,5.7,6.5,33.0,2007.0,0.0,0.0,78.75,66.75,2.1550000000000002,0.0
2007-08-17,0.0,41.659112,-87.538693,8,3,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,0.0,41.678618,-87.559308,5,4,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,0.0,41.680946,-87.535198,8,17,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,0.0,41.686398,-87.531635,8,23,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,0.0,41.740641,-87.546587,5,1,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.659112,-87.538693,8,177,1,1,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.678618,-87.559308,5,56,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.680946,-87.535198,8,102,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.686398,-87.531635,8,70,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.726465,-87.585413,5,121,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.737052,-87.543067,5,4,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,2.0,41.740641,-87.546587,5,30,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.659112,-87.538693,8,279,3,3,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.678618,-87.559308,5,50,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.680946,-87.535198,8,174,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.686398,-87.531635,8,60,1,1,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.702724,-87.536497,5,50,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.726465,-87.585413,5,651,1,1,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.737052,-87.543067,5,6,0,0,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-17,3.0,41.740641,-87.546587,5,37,1,1,79.5,62.5,71.0,-2.0,54.0,61.5,501.0,1851.0,0.0,29.435000000000002,30.09,6.0,31.5,7.1,6.0,33.0,2007.0,0.0,0.0,74.75,66.75,0.22,0.0
2007-08-21,0.0,41.766202,-87.562889,9,3,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,41.77166,-87.703047,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,41.799282,-87.585487,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,41.801179,-87.679447,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,41.868077,-87.666901,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,41.95469,-87.800991,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,0.0,42.01743,-87.687769,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.754676,-87.612922,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.778297,-87.752411,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.798697,-87.736812,8,1,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.800737,-87.71188,8,2,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.801179,-87.679447,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.836644,-87.677737,8,2,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.837085,-87.729384,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.846075,-87.716277,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.857402,-87.694991,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.878114,-87.629798,3,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.896282,-87.655232,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.958271,-87.702575,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,41.986921,-87.689778,9,2,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,1.0,42.010412,-87.66214,8,3,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.688324,-87.676709,8,57,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.692555,-87.598865,8,4,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.721474,-87.648064,8,10,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.723195,-87.64997,5,7,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.74785,-87.702716,9,3,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.754292,-87.590773,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.754676,-87.612922,9,4,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.759346,-87.745602,9,6,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.766202,-87.562889,9,13,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.768388,-87.678649,8,3,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.77166,-87.703047,8,6,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.772846,-87.740029,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.773215,-87.60088,8,20,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.776156,-87.778927,9,9,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.778297,-87.752411,9,104,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.778748,-87.586427,8,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.781416,-87.776532,8,12,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.797616,-87.797894,8,13,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.798697,-87.736812,8,8,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.799282,-87.585487,8,4,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.800737,-87.71188,8,16,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.801179,-87.679447,8,13,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.801498,-87.763416,9,1,0,0,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
2007-08-21,2.0,41.803423,-87.642984,8,8,1,1,86.0,69.0,77.5,7.0,70.0,72.0,505.0,1845.0,0.0075,29.235,29.9,3.65,17.5,6.0,12.5,34.0,2007.0,0.0,0.0,79.25,77.25,0.0,0.0
